Track_id,Artist,Title,Album,Genre,Style,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Time,Key,Camelot,Spotify_key,Spotify_mode,spotify_id,Cluster
2626967_B3,The Rolling Stones,If I Was A Dancer (Dance Pt. 2),Sucking In The Seventies,Rock,Classic Rock,17,0.766,0.828,-7.418,0.0282,0.387,0.0138,0.191,0.962,107.945,4.0,5:50,B Major,1B,11.0,1.0,1P2iz4ca376vzsY91a7Phg,1.0
2626967_B4,The Rolling Stones,Crazy Mama,Sucking In The Seventies,Rock,Classic Rock,6,0.463,0.86,-6.067,0.0331,0.13,0.0351,0.0857,0.853,112.922,4.0,4:05,D Major,10B,2.0,1.0,3BtwFbq8XG6v0vFDG9DGFG,1.0
2626967_B5,The Rolling Stones,Beast Of Burden,Sucking In The Seventies,Rock,Classic Rock,43,0.816,0.795,-6.642,0.0314,0.438,0.00368,0.0405,0.893,101.178,4.0,3:29,C♯/D♭ Minor,12A,1.0,0.0,6cw7YpWIWz1hCxxbvDSMgq,1.0
13425508_A1,Irene Dresel,Intro(Jon),Hyper Cristal,Electronic,Minimal,6,0.248,0.26,-14.863,0.0311,0.0256,0.858,0.0939,0.038,60.366,4.0,1:55,G Major,9B,7.0,1.0,52XXXVvhqKr1NRj9yvlv8i,1.0
13425508_A2,Irene Dresel,Veil,Hyper Cristal,Electronic,Minimal,23,0.751,0.536,-8.933,0.0314,0.00231,0.853,0.09,0.378,126.005,4.0,3:08,G Major,9B,7.0,1.0,4kZkuhOieFAnIik4xB30TE,1.0
13425508_A3,Irene Dresel,Chambre2,Hyper Cristal,Electronic,Minimal,27,0.542,0.818,-9.672,0.0294,0.018,0.964,0.116,0.122,126.005,4.0,4:03,C Minor,5A,0.0,0.0,3UYg2RKQMUkdmboyHZGPcn,1.0
13425508_A4,Irene Dresel,Victoire,Hyper Cristal,Electronic,Minimal,32,0.618,0.912,-7.317,0.0285,0.00303,0.9,0.134,0.353,128.011,4.0,2:34,C♯/D♭ Major,3B,1.0,1.0,3DIpQ9nHp0PReG4aJexsLS,1.0
13425508_A5,Irene Dresel,Icone,Hyper Cristal,Electronic,Minimal,12,0.73,0.723,-8.627,0.0517,0.0207,0.906,0.11,0.101,124.512,4.0,3:46,C Major,8B,0.0,1.0,1NTqMU9ojt25gJXtGamsvM,1.0
13425508_B1,Irene Dresel,Rajadamnern,Hyper Cristal,Electronic,Minimal,12,0.627,0.866,-6.29,0.0285,0.0211,0.884,0.111,0.0729,125.58,4.0,6:54,D Minor,7A,2.0,0.0,13Ygv5me3j3p6WnbIp9Aq0,1.0
13425508_B2,Irene Dresel,Sosie,Hyper Cristal,Electronic,Minimal,26,0.706,0.602,-9.226,0.0532,0.00159,0.912,0.0998,0.765,125.461,4.0,5:32,B Minor,10A,11.0,0.0,0rdZumeZfCC9uvyaDCJMWd,1.0
13425508_B3,Irene Dresel,Myrthe,Hyper Cristal,Electronic,Minimal,8,0.663,0.646,-9.443,0.0283,0.00173,0.873,0.17,0.0636,130.013,4.0,4:27,F#/G♭ Minor,11A,6.0,0.0,0tJt8sjX3lVL5k0xysmfPI,1.0
13425508_C1,Irene Dresel,Marthe,Hyper Cristal,Electronic,Minimal,12,0.541,0.778,-10.13,0.0281,0.0731,0.673,0.175,0.232,130.006,4.0,6:28,G Major,9B,7.0,1.0,6gBgeMYXlj1KzAGRPfkkk4,1.0
13425508_C2,Irene Dresel,Medusa,Hyper Cristal,Electronic,Minimal,18,0.738,0.816,-8.191,0.0634,0.0536,0.902,0.106,0.157,105.011,4.0,3:34,B Major,1B,11.0,1.0,7b8w3gyz7bNZ4PdQWn41ch,7.0
13425508_C3,Irene Dresel,Miaw,Hyper Cristal,Electronic,Minimal,15,0.508,0.838,-10.389,0.0348,0.127,0.71,0.0894,0.0517,124.024,4.0,2:29,E Major,12B,4.0,1.0,11SogJunoMEWBcbpjc9Tef,1.0
13425508_D1,Irene Dresel,Show off,Hyper Cristal,Electronic,Minimal,9,0.745,0.674,-9.391,0.0451,0.186,0.884,0.106,0.282,119.022,4.0,6:36,A Major,11B,9.0,1.0,6nc6RbDDGOdjmszMGTaDC0,1.0
13425508_D2,Irene Dresel,Crown Me,Hyper Cristal,Electronic,Minimal,6,0.532,0.932,-7.685,0.0487,0.00975,0.762,0.261,0.285,94.962,4.0,2:55,A Minor,8A,9.0,0.0,2MaJZyVINTYidin7OZr8XK,1.0
13425508_D3,Irene Dresel,Râ,Hyper Cristal,Electronic,Minimal,7,0.439,0.614,-9.415,0.0306,0.317,0.817,0.0992,0.344,160.313,4.0,4:52,C Major,8B,0.0,1.0,6CVloR6wAJeMLdR7fOkEEq,1.0
29391730_A1,Irene Dresel,Fluo,Rose Fluo,Electronic,"Electro, Techno",25,0.585,0.95,-6.84,0.0364,0.000463,0.905,0.144,0.0761,128.016,4.0,9:03,F#/G♭ Major,2B,6.0,1.0,4NtAzKU95OIuLhwFhCgaGl,1.0
29391730_A2,Irene Dresel,Valkyrie,Rose Fluo,Electronic,"Electro, Techno",23,0.68,0.624,-10.338,0.0354,6.28e-05,0.842,0.108,0.126,126.01,4.0,5:05,F Major,7B,5.0,1.0,755E1EtLclLL2MgLhqMxOy,1.0
29391730_A3,Irene Dresel, Moul,Rose Fluo,Electronic,"Electro, Techno",21,0.682,0.91,-7.37,0.0659,0.000357,0.929,0.133,0.496,126.985,4.0,3:33,G#/A♭ Major,4B,8.0,1.0,1T3y7HUVGpv7KehNMJzs8D,1.0
29391730_B1,Irene Dresel,Glam,Rose Fluo,Electronic,"Electro, Techno",30,0.439,0.854,-6.754,0.0435,0.00307,0.877,0.355,0.0364,124.011,4.0,4:56,D Major,10B,2.0,1.0,4mlzddPnMBf9NwjwgYu38c,1.0
29391730_B2,Irene Dresel,Carmen,Rose Fluo,Electronic,"Electro, Techno",16,0.757,0.544,-11.543,0.119,0.0443,0.885,0.102,0.394,132.061,4.0,5:50,G Major,9B,7.0,1.0,0VeorPwQsLJSF2KVsorKQ9,1.0
29391730_B3,Irene Dresel, Fillschen,Rose Fluo,Electronic,"Electro, Techno",23,0.655,0.595,-11.477,0.0911,0.0923,0.856,0.108,0.228,174.045,4.0,3:04,E Minor,9A,4.0,0.0,1pDIOfYXoXbVyFJBKz918V,1.0
29391730_B4,Irene Dresel, Rose,Rose Fluo,Electronic,"Electro, Techno",21,0.791,0.694,-8.073,0.0434,0.0503,0.876,0.105,0.0361,132.003,4.0,4:27,D Major,10B,2.0,1.0,1zOzTYHFJwgG93f0g3TSZ3,4.0
29391730_C1,Irene Dresel, Hyper,Rose Fluo,Electronic,"Electro, Techno",18,0.738,0.892,-7.095,0.0355,0.00154,0.841,0.119,0.101,127.04,4.0,4:16,D Major,10B,2.0,1.0,7cMdU8R4Wh7BcbkaxG32i5,1.0
29391730_C2,Irene Dresel, Thérèse,Rose Fluo,Electronic,"Electro, Techno",29,0.463,0.968,-6.787,0.0398,0.00496,0.954,0.208,0.0386,124.985,4.0,4:14,F Minor,4A,5.0,0.0,1gVhq9EO0CZjxvVW6nNxCs,1.0
29391730_C3,Irene Dresel, Criloup,Rose Fluo,Electronic,"Electro, Techno",16,0.751,0.713,-9.168,0.0432,0.0321,0.873,0.111,0.532,129.99,3.0,4:39,G Major,9B,7.0,1.0,5WPEIddDxFzJ8smnP3l7Sn,6.0
29391730_D1,Irene Dresel, Melchisedech,Rose Fluo,Electronic,"Electro, Techno",15,0.296,0.693,-9.015,0.036,0.383,0.866,0.111,0.0476,181.217,4.0,5:01,C♯/D♭ Major,3B,1.0,1.0,1RodNe2HxfjBCRTB7nyMbi,3.0
29391730_D2,Irene Dresel, Yoyo,Rose Fluo,Electronic,"Electro, Techno",12,0.657,0.502,-10.075,0.047,0.00706,0.858,0.0978,0.168,126.024,4.0,4:33,A#/B♭ Minor,3A,10.0,0.0,7pBOodS5o87Trx1Npd5n6g,4.0
29391730_D4,Irene Dresel, Trinité,Rose Fluo,Electronic,"Electro, Techno",16,0.599,0.797,-5.801,0.0362,5.53e-05,0.93,0.0933,0.0702,129.013,4.0,4:34,C Major,8B,0.0,1.0,0ktX13qbKG8zMuM3tiV6Re,3.0
26245187_A1,Oete,Corps & Ego,Armes Et Paillettes,Pop,Chanson,12,0.661,0.755,-6.588,0.0741,0.0252,0.0,0.0996,0.281,129.937,4.0,2:51,B Minor,10A,11.0,0.0,7JsFMzdMDmSTTZ17acHsih,3.0
26245187_A2,Oete,Ami À Mort,Armes Et Paillettes,Pop,Chanson,2,0.836,0.557,-6.602,0.061,0.0854,0.0,0.0677,0.509,107.995,4.0,3:00,A Minor,8A,9.0,0.0,7mKUIGVrgJqBBCcdKmtmMk,6.0
26245187_A3,Oete,Défense,Armes Et Paillettes,Pop,Chanson,9,0.639,0.681,-7.725,0.0853,0.0301,1.59e-06,0.102,0.644,165.05,4.0,3:07,B Minor,10A,11.0,0.0,2oqpxJAmLqQu9miG5mDKE0,6.0
26245187_A5,Oete,HPV,Armes Et Paillettes,Pop,Chanson,2,0.731,0.544,-5.99,0.0351,0.0959,1.47e-06,0.0959,0.26,113.036,4.0,4:10,A Minor,8A,9.0,0.0,1RIgBlwsQkgKo3P3pIaQdf,7.0
26245187_B1,Oete,Feu Rouge,Armes Et Paillettes,Pop,Chanson,1,0.77,0.787,-5.086,0.0535,0.0232,0.0,0.231,0.867,125.974,4.0,2:38,B Major,1B,11.0,1.0,5AqI2UIT8rIoIEEpVmaxJU,4.0
26245187_B2,Oete,Liberté Chérie,Armes Et Paillettes,Pop,Chanson,7,0.567,0.283,-7.505,0.0479,0.905,0.0,0.086,0.535,58.254,4.0,2:10,A Major,11B,9.0,1.0,732ITJCMiM0ZPpJHTpN9xi,0.0
26245187_B3,Oete,La Tête Pleine,Armes Et Paillettes,Pop,Chanson,18,0.459,0.726,-6.169,0.0819,0.0989,7.48e-06,0.0814,0.322,101.807,4.0,3:16,A Minor,8A,9.0,0.0,5GoeVLg40vb0VTjscb0YJo,3.0
26245187_B4,Oete,Armes & Paillettes,Armes Et Paillettes,Pop,Chanson,11,0.659,0.22,-9.997,0.0533,0.937,0.0,0.108,0.229,131.994,4.0,2:42,D#/E♭ Minor,2A,3.0,0.0,0sgtXAxaCyrRBVjY9YJn1z,2.0
26245187_B5,Oete,Cobra,Armes Et Paillettes,Pop,Chanson,3,0.622,0.689,-6.812,0.0809,0.0273,0.000295,0.0951,0.202,149.904,4.0,3:41,C Minor,5A,0.0,0.0,3RrqEAOZRF1DByixPR6TBw,2.0
6326382_A2,Various,How Deep Is Your Love,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",46,0.613,0.23,-15.892,0.0279,0.354,0.0,0.131,0.676,104.974,4.0,4:03,F Minor,4A,5.0,0.0,0qp2BkreL7bxaFdc25VihQ,1.0
6326382_A3,Various,Night Fever,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",5,0.677,0.893,-4.489,0.029,0.00126,0.083,0.0808,0.902,109.084,4.0,3:15,C Major,8B,0.0,1.0,3otGNEcmtXnqGh2igNfJ5v,2.0
6326382_A4,Various,More Than A Woman,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",47,0.633,0.426,-15.046,0.0459,0.302,0.00267,0.653,0.689,105.92,4.0,3:16,G Major,9B,7.0,1.0,3KfFrcJoCFXU2uFiO7XwTh,1.0
6326382_B1,Various,A Fifth Of Beethoven,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",46,0.687,0.506,-13.311,0.0407,0.315,0.692,0.0611,0.783,108.759,4.0,3:02,C Minor,5A,0.0,0.0,1hR3TNe1neCWRQatSVOFfX,2.0
6326382_B3,Various,Manhattan Skyline,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",33,0.546,0.566,-10.944,0.0395,0.153,0.854,0.411,0.764,123.923,4.0,4:43,G Minor,6A,7.0,0.0,4r8aHCSHA98P1BYqvJN8kI,2.0
6326382_B4,Various,Calypso Breakdown,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",29,0.572,0.919,-13.71,0.0458,0.405,0.842,0.0555,0.961,116.302,4.0,7:49,A Minor,8A,9.0,0.0,3b1spTfHQuTNARogTNdEEg,2.0
6326382_C1,Various,Night On Disco Mountain,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",28,0.603,0.725,-11.874,0.0392,0.0585,0.905,0.318,0.611,106.869,4.0,5:12,D Minor,7A,2.0,0.0,28tBgzjteGWhCdaqLHnBCp,6.0
6326382_C2,Various,Open Sesame,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",26,0.633,0.824,-11.982,0.0482,0.314,0.0312,0.062,0.526,118.889,4.0,3:59,B Minor,10A,11.0,0.0,50x1irgeizXACZHBVjOwaQ,2.0
6326382_C4,Various,You Should Be Dancing,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",33,0.677,0.692,-13.033,0.0465,0.0194,0.128,0.132,0.956,123.381,4.0,4:13,C Major,8B,0.0,1.0,7pzmpzvdtgIFKQz2vHbkOp,2.0
6326382_C5,Various,Boogie Shoes,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",44,0.872,0.839,-11.649,0.0755,0.577,0.0286,0.0375,0.963,116.032,4.0,2:16,D#/E♭ Major,5B,3.0,1.0,00rC38CxKlB12JUrFlTtdo,2.0
6326382_D1,Various,Salsation,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",28,0.717,0.849,-9.014,0.234,0.642,0.0134,0.0486,0.26,118.131,4.0,3:50,G#/A♭ Major,4B,8.0,1.0,5Lh9kNx3ipZC5rcaUkzKqo,7.0
6326382_D2,Various,K-Jee,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",0,0.69,0.662,-14.96,0.0469,0.169,0.697,0.141,0.92,117.504,4.0,2:27,F Minor,4A,5.0,0.0,722vgl2DJ9PSjBo4hqPePY,7.0
6326382_D3,Various,Disco Inferno,Saturday Night Fever (The Original Movie Sound Track),"Electronic, Funk / Soul, Pop, Stage & Screen","Soundtrack, Disco",32,0.765,0.681,-12.587,0.032,0.0774,0.113,0.0669,0.97,128.782,4.0,10:50,A#/B♭ Major,6B,10.0,1.0,41770OEb7f3rWxhmdDGd0s,0.0
2428696_A1,Eric Clapton,Tulsa Time,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",36,0.693,0.458,-16.835,0.0426,0.381,0.913,0.0526,0.864,125.123,4.0,3:30,D Major,10B,2.0,1.0,5eq5ddS17QTksWdfLEastZ,6.0
2428696_A2,Eric Clapton,Early In The Morning,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",16,0.441,0.445,-14.358,0.0327,0.478,0.213,0.625,0.661,184.873,3.0,7:55,D Major,10B,2.0,1.0,1Ob66S8ScDow7MZ4AC60xO,7.0
2428696_A3,Eric Clapton,Lay Down Sally,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",57,0.69,0.5,-16.145,0.0909,0.598,0.0288,0.11,0.586,191.539,4.0,3:56,E Minor,9A,4.0,0.0,6io0LJIP9ntX35hTfaxwQG,2.0
2428696_A4,Eric Clapton,Wonderful Tonight,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",70,0.572,0.214,-15.625,0.0293,0.649,0.129,0.125,0.485,95.542,4.0,3:45,G Major,9B,7.0,1.0,6zC0mpGYwbNTpk9SKwh08f,7.0
2428696_B2,Eric Clapton,Worried Life Blues,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",30,0.51,0.531,-11.193,0.0405,0.387,0.013,0.759,0.547,94.671,3.0,5:31,F Major,7B,5.0,1.0,6uAAm2TssOxDYMg2mPAkYJ,2.0
2428696_B3,Eric Clapton,All Our Past Times,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",18,0.408,0.467,-11.961,0.0331,0.502,7.81e-06,0.14,0.831,198.39,4.0,4:37,G Major,9B,7.0,1.0,1HMlR9AlRQd7tAWbyPcyDx,7.0
2428696_B4,Eric Clapton,After Midnight,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",41,0.617,0.664,-11.701,0.0345,0.0985,0.0,0.203,0.931,127.021,4.0,2:51,C Major,8B,0.0,1.0,27mdmXNcO0gNpXlrWi9DPZ,7.0
2428696_C1,Eric Clapton,Double Trouble,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",19,0.35,0.462,-12.792,0.0373,0.488,0.000721,0.247,0.538,165.503,3.0,4:19,C Minor,5A,0.0,0.0,2eLHYrhAGWKUgjOVMYfGFb,4.0
2428696_C2,Eric Clapton,Setting Me Up,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",17,0.615,0.735,-13.034,0.037,0.298,0.00365,0.9,0.833,113.19,4.0,4:38,D Major,10B,2.0,1.0,5KJPDMWdJKxesQO5nJVBAD,2.0
2428696_C3,Eric Clapton,Blues Power,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",25,0.529,0.594,-10.462,0.0393,0.557,0.00591,0.154,0.825,145.273,4.0,3:09,C Major,8B,0.0,1.0,5631mk9iLBe2y6adelMpcF,4.0
2428696_D1a,Eric Clapton,Rambling On My Mind,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",17,0.387,0.615,-12.672,0.0668,0.152,0.528,0.986,0.474,201.798,3.0,8:49,B Minor,10A,11.0,0.0,6DOeAdgOQKgOS34ls9kbGl,2.0
2428696_D1b,Eric Clapton,Have You Ever Loved A Woman,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",6,0.284,0.578,-5.923,0.0556,0.767,0.00071,0.929,0.42,181.623,3.0,5:59,C Major,8B,0.0,1.0,64EPXjT74yK8z0GWGAsFdw,2.0
2428696_D2,Eric Clapton,Cocaine,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",65,0.699,0.502,-12.526,0.0278,0.0607,0.0337,0.317,0.676,105.267,4.0,3:41,A Major,11B,9.0,1.0,2udGjDmpK1dH9VGyw7nrei,5.0
2428696_D3,Eric Clapton,Further On Up The Road,Just One Night,Rock,"Blues Rock, Country Rock, Classic Rock",18,0.524,0.843,-10.69,0.0409,0.0497,0.0681,0.97,0.634,133.462,4.0,7:21,G Major,9B,7.0,1.0,6VKSPJijUw2l3A3u42cWVS,2.0
14005196_A1,Bee Gees,You Should Be Dancing,Children Of The World,"Funk / Soul, Pop",Disco,65,0.682,0.716,-10.911,0.0333,0.0182,0.168,0.337,0.963,123.011,4.0,4:16,C Major,8B,0.0,1.0,2xiOdusRnZezQok1RgLNeS,2.0
14005196_A2,Bee Gees,You Stepped Into My Life,Children Of The World,"Funk / Soul, Pop",Disco,44,0.767,0.43,-12.667,0.0619,0.045,0.00275,0.143,0.961,96.225,4.0,3:26,E Minor,9A,4.0,0.0,51VbUJoYc1TX1e7GPcLhFQ,5.0
14005196_A3,Bee Gees,Love So Right,Children Of The World,"Funk / Soul, Pop",Disco,53,0.575,0.405,-13.346,0.0279,0.345,6.73e-05,0.645,0.558,80.983,4.0,3:35,E Major,12B,4.0,1.0,2rVxsVGLFssDfM5B9BUL0K,2.0
14005196_A4,Bee Gees,Lovers,Children Of The World,"Funk / Soul, Pop",Disco,22,0.702,0.45,-12.985,0.0381,0.192,4.76e-06,0.331,0.945,98.47,3.0,3:35,C Major,8B,0.0,1.0,6f4lDpW26ZMXDSBymuqgcM,5.0
14005196_B1,Bee Gees,Boogie Child,Children Of The World,"Funk / Soul, Pop",Disco,26,0.735,0.574,-12.512,0.0765,0.0644,2.4e-05,0.105,0.868,97.982,4.0,4:12,A#/B♭ Minor,3A,10.0,0.0,4RL4cG2Ob0ecRi42Ve26O2,2.0
14005196_B2,Bee Gees,Love Me,Children Of The World,"Funk / Soul, Pop",Disco,35,0.603,0.369,-14.878,0.0429,0.185,0.00012,0.128,0.403,74.86,4.0,4:01,F Major,7B,5.0,1.0,1mmGwacd1dZ0eEECe6QZMs,4.0
14005196_B3,Bee Gees,Subway,Children Of The World,"Funk / Soul, Pop",Disco,27,0.581,0.503,-11.801,0.0293,0.181,0.0193,0.247,0.926,126.458,4.0,4:24,F Major,7B,5.0,1.0,79mYDZsnFSus2wz8N3k4UG,4.0
14005196_B4,Bee Gees,The Way It Was,Children Of The World,"Funk / Soul, Pop",Disco,19,0.445,0.239,-12.966,0.0299,0.642,0.0,0.0708,0.221,107.259,4.0,3:19,D#/E♭ Major,5B,3.0,1.0,6wi6ZHUzaGocvAOAuOPCMA,7.0
14005196_B5,Bee Gees,Children Of The World,Children Of The World,"Funk / Soul, Pop",Disco,25,0.691,0.478,-13.188,0.37,0.677,5.37e-06,0.412,0.657,79.164,4.0,3:07,F Major,7B,5.0,1.0,6JoL0YswuCLj9hVLPRC83y,6.0
362339_A4,Cypress Hill,Another Victory (Clean Edit),Worldwide,Hip Hop,Hip Hop,10,0.672,0.813,-5.804,0.466,0.0275,0.0,0.0258,0.851,200.929,4.0,3:20,C♯/D♭ Major,3B,1.0,1.0,6RYWpYuyc7gInsfzHOSrLS,7.0
362339_B3,Cypress Hill,Another Victory (LP Version),Worldwide,Hip Hop,Hip Hop,34,0.683,0.835,-5.708,0.463,0.0468,0.0,0.0401,0.836,201.025,4.0,3:11,C♯/D♭ Major,3B,1.0,1.0,11NhpUlmopyd23LGn8tOeb,3.0
139742_A1,Redman,Psycho Ward,Whut? Thee Album,Hip Hop,Hip Hop,17,0.402,0.317,-16.438,0.628,0.755,0.741,0.24,0.352,175.589,4.0,1:28,C♯/D♭ Major,3B,1.0,1.0,1rXOz0GhLLUL9a2D1vvDme,3.0
139742_A3,Redman,Da Funk,Whut? Thee Album,Hip Hop,Hip Hop,21,0.611,0.691,-8.452,0.424,0.0216,0.0,0.115,0.499,83.449,4.0,2:18,B Minor,10A,11.0,0.0,5wPJgJPIn5MfN2mh2wuTF1,3.0
139742_A4,Redman,News Break,Whut? Thee Album,Hip Hop,Hip Hop,17,0.562,0.746,-15.505,0.348,0.857,6.89e-05,0.175,0.841,144.29,5.0,0:37,B Major,1B,11.0,1.0,6hKrGJuc2vcw4ua117V3am,2.0
139742_A5,Redman,So Ruff,Whut? Thee Album,Hip Hop,Hip Hop,25,0.841,0.713,-7.432,0.246,0.0425,0.000468,0.38,0.638,99.981,4.0,3:44,C♯/D♭ Major,3B,1.0,1.0,0GJJEySUPyCw9bLZkUxlVZ,3.0
139742_A6,Redman,"Rated ""R""",Whut? Thee Album,Hip Hop,Hip Hop,26,0.784,0.718,-7.328,0.358,0.0799,0.0342,0.0803,0.615,97.827,4.0,3:21,A#/B♭ Minor,3A,10.0,0.0,7z5GxLpWZcUrxmyR5972Pg,2.0
139742_A7,Redman,Watch Yo Nuggets,Whut? Thee Album,Hip Hop,Hip Hop,21,0.737,0.804,-7.894,0.296,0.0743,2.29e-06,0.379,0.554,94.308,4.0,3:49,G Major,9B,7.0,1.0,3BnVzPiMy5yuGtnJDLRMKQ,2.0
139742_A8,Redman,Psycho Dub,Whut? Thee Album,Hip Hop,Hip Hop,0,0.772,0.451,-15.068,0.29,0.0938,0.778,0.139,0.567,124.701,4.0,0:28,C♯/D♭ Major,3B,1.0,1.0,6LOLwT8gz0TaJn44lM53kJ,2.0
139742_A9,Redman,Jam 4 U,Whut? Thee Album,Hip Hop,Hip Hop,20,0.691,0.54,-7.524,0.264,0.00766,0.0112,0.356,0.66,94.52,4.0,3:05,A#/B♭ Minor,3A,10.0,0.0,7Ej2AofJ6ZdW6UHBFiQFfM,2.0
139742_A10,Redman,Blow Your Mind,Whut? Thee Album,Hip Hop,Hip Hop,25,0.784,0.681,-12.595,0.459,0.0138,0.0,0.386,0.811,96.956,4.0,3:17,A#/B♭ Minor,3A,10.0,0.0,32NfhV6ySFGdjtAIPDLdbJ,3.0
139742_A11,Redman,Hardcore,Whut? Thee Album,Hip Hop,Hip Hop,19,0.778,0.567,-13.407,0.389,0.0324,6.61e-06,0.183,0.746,91.837,4.0,1:58,B Minor,10A,11.0,0.0,01f2vyf1k4NItJqdoVUAH2,5.0
139742_B1,Redman,Funky Uncles,Whut? Thee Album,Hip Hop,Hip Hop,14,0.63,0.631,-14.613,0.846,0.426,0.0,0.908,0.659,106.331,4.0,1:06,C♯/D♭ Major,3B,1.0,1.0,50hnC2IuJTU2edwOZAGnJm,4.0
139742_B2,Redman,Redman Meets Reggie Noble,Whut? Thee Album,Hip Hop,Hip Hop,20,0.689,0.618,-10.608,0.373,0.1,1.32e-05,0.597,0.685,97.998,4.0,2:31,C♯/D♭ Major,3B,1.0,1.0,1FAFnoiwpGKp8GSgdQtfxe,2.0
139742_B4,Redman,Blow Your Mind (Remix),Whut? Thee Album,Hip Hop,Hip Hop,5,0.795,0.867,-6.568,0.387,0.0112,0.0,0.302,0.792,96.906,4.0,3:17,A#/B♭ Minor,3A,10.0,0.0,79anDuet46okvB0ir3lK79,2.0
139742_B6,Redman,Sessed One Night,Whut? Thee Album,Hip Hop,Hip Hop,14,0.372,0.893,-18.096,0.279,0.563,0.191,0.989,0.0396,102.326,4.0,0:48,G Major,9B,7.0,1.0,7dtrisvjGhWVthuDOHiZFT,3.0
139742_B7,Redman,How To Roll A Blunt,Whut? Thee Album,Hip Hop,Hip Hop,31,0.644,0.66,-11.175,0.332,0.121,2.96e-06,0.346,0.775,184.208,4.0,3:21,A Minor,8A,9.0,0.0,4mYG4iHgfxlPaqfT3BQ0ec,6.0
139742_B9,Redman,A Day Of Sooperman Lover,Whut? Thee Album,Hip Hop,Hip Hop,21,0.721,0.646,-10.654,0.419,0.259,0.0,0.262,0.639,92.473,4.0,3:49,D Major,10B,2.0,1.0,0LILK21tADHhv0Uz7xb8DB,3.0
139742_B10,Redman,Encore,Whut? Thee Album,Hip Hop,Hip Hop,14,0.749,0.663,-11.619,0.106,0.000108,0.0379,0.199,0.584,96.917,4.0,1:21,A#/B♭ Minor,3A,10.0,0.0,6KXTV8GkGPIxNcwg71c0O4,6.0
6832320_A2,N.W.A.,Niggaz 4 Life,Efil4zaggin,Hip Hop,Gangsta,36,0.809,0.858,-6.089,0.246,0.0633,1.91e-06,0.565,0.528,93.113,4.0,4:58,A#/B♭ Minor,3A,10.0,0.0,0y0IhcBx3C1oEMtL4oFkBp,3.0
6832320_A3,N.W.A.,Protest,Efil4zaggin,Hip Hop,Gangsta,25,0.531,0.956,-6.618,0.635,0.706,4.39e-06,0.8,0.393,97.822,4.0,0:53,G#/A♭ Major,4B,8.0,1.0,7eXCh9xQfrh6TwG4dYwuf2,4.0
6832320_A4,N.W.A.,Appetite For Destruction,Efil4zaggin,Hip Hop,Gangsta,55,0.843,0.812,-7.03,0.172,0.0293,0.0,0.233,0.361,105.488,4.0,3:22,F#/G♭ Minor,11A,6.0,0.0,4fv1OzrStC17Mqck9LGldk,2.0
6832320_A7,N.W.A.,To Kill A Hooker,Efil4zaggin,Hip Hop,Gangsta,23,0.556,0.855,-8.504,0.5,0.519,0.0,0.952,0.652,123.268,3.0,0:50,C♯/D♭ Major,3B,1.0,1.0,5yZgrJqeDMdWh99pCUGtof,4.0
