Track_id,Artist,Title,Album,Genre,Style,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Time,Key,Camelot,Spotify_key,Spotify_mode,spotify_id
3792040_B4,Fats Domino,My Blue Heaven,Fats Domino,Rock,Rock & Roll,32,0.428,0.8,-9.701,0.107,0.718,0.00202,0.0821,0.961,96.482,4,2:12,C♯/D♭ Major,3B,1,1,6WHzRPYYEoyFwiHn4iPZTj
3792040_B5,Fats Domino,Rooster Song,Fats Domino,Rock,Rock & Roll,4,0.514,0.375,-12.064,0.134,0.712,2.47e-06,0.126,0.894,102.688,4,2:08,B Major,1B,11,1,4Ynuz3z3XeAovCPYHToBYV
3792040_B7,Fats Domino,Blue Monday,Fats Domino,Rock,Rock & Roll,40,0.388,0.832,-9.718,0.0385,0.592,0.0,0.135,0.91,151.298,3,2:23,B Major,1B,11,1,7iwQPvyViIkyT0HWnatjnk
3792040_C3,Fats Domino,The Big Beat,Fats Domino,Rock,Rock & Roll,19,0.695,0.507,-12.41,0.0746,0.161,0.0,0.106,0.945,172.637,4,2:04,D#/E♭ Major,5B,3,1,1LJ5Jyk730XGt6fvrCX8ZV
3792040_C4,Fats Domino,Valley Of Tears,Fats Domino,Rock,Rock & Roll,15,0.464,0.528,-10.119,0.0299,0.602,0.00133,0.203,0.552,82.141,4,2:13,F Major,7B,5,1,71eowWDvhAcdeanyratTPN
3792040_C5,Fats Domino,I Want You To Know,Fats Domino,Rock,Rock & Roll,2,0.628,0.676,-5.817,0.0278,0.227,1.68e-05,0.253,0.641,116.72,4,1:59,A#/B♭ Major,6B,10,1,5Vi2eGM5pw3IrDWWxkOppF
3792040_C7,Fats Domino,I Wanna Walk You Home,Fats Domino,Rock,Rock & Roll,3,0.64,0.479,-11.287,0.0298,0.444,0.0,0.119,0.849,88.936,4,2:24,C♯/D♭ Major,3B,1,1,6d5vleBUD8vpWBrXaTwud5
3792040_D2,Fats Domino,Yes My Darling,Fats Domino,Rock,Rock & Roll,2,0.641,0.444,-13.689,0.0545,0.06,1.93e-06,0.242,0.968,110.203,3,2:00,F Major,7B,5,1,1Ms2GuYzMsHsuipB8bO32v
3792040_D5,Fats Domino,Be My Guest,Fats Domino,Rock,Rock & Roll,32,0.678,0.503,-9.589,0.0372,0.649,0.0,0.268,0.939,147.335,4,2:03,A#/B♭ Major,6B,10,1,1Dtm8eZi7tLSKa64VOzE0b
3792040_D7,Fats Domino,Let The Four Winds Blow,Fats Domino,Rock,Rock & Roll,30,0.598,0.393,-13.138,0.0523,0.297,0.00226,0.097,0.964,92.653,4,2:19,A#/B♭ Major,6B,10,1,1Hw3FmSlDwqhvtNSukbZKB
11575199_A1,2Pac,Holler If Ya Hear Me,Strictly 4 My N.I.G.G.A.Z...,Hip Hop,"Gangsta, Hardcore Hip-Hop, Conscious",40,0.811,0.722,-10.766,0.118,0.000806,7.87e-05,0.352,0.742,111.229,4,4:38,G Major,9B,7,1,075Tqgr9VfBdeWz6PMF1Ck
11575199_A3,2Pac,Point The Finga,Strictly 4 My N.I.G.G.A.Z...,Hip Hop,"Gangsta, Hardcore Hip-Hop, Conscious",31,0.814,0.569,-13.546,0.263,0.17,5.14e-06,0.171,0.662,99.016,4,4:25,B Major,1B,11,1,4LVCNbEq8TWOoA8AyLHOSm
11575199_A4,2Pac,Something 2 Die 4 (Interlude),Strictly 4 My N.I.G.G.A.Z...,Hip Hop,"Gangsta, Hardcore Hip-Hop, Conscious",29,0.612,0.248,-16.836,0.0537,0.355,0.488,0.114,0.398,79.972,3,2:43,A#/B♭ Minor,3A,10,0,1bxIRi7gQvYddWwfV5N16O
11575199_A5,2Pac,Last Wordz,Strictly 4 My N.I.G.G.A.Z...,Hip Hop,"Gangsta, Hardcore Hip-Hop, Conscious",36,0.764,0.721,-12.537,0.182,0.0477,0.0014,0.405,0.62,109.293,4,3:36,B Major,1B,11,1,0BqTFv2hwGpDrxKTWmtzBY
11575199_B2,2Pac,Peep Game,Strictly 4 My N.I.G.G.A.Z...,Hip Hop,"Gangsta, Hardcore Hip-Hop, Conscious",30,0.715,0.67,-12.837,0.226,0.0316,0.0,0.376,0.721,100.09,4,4:28,C♯/D♭ Major,3B,1,1,7zqPg5W3DLvN0cUzgxU2mI
11575199_C2,2Pac,Keep Ya Head Up,Strictly 4 My N.I.G.G.A.Z...,Hip Hop,"Gangsta, Hardcore Hip-Hop, Conscious",66,0.598,0.732,-7.013,0.425,0.144,0.0,0.508,0.595,172.329,4,4:22,E Major,12B,4,1,0XRbYXQUymj9SJkrr8YK5B
11575199_C3,2Pac,Strictly 4 My N.I.G.G.A.Z...,Strictly 4 My N.I.G.G.A.Z...,Hip Hop,"Gangsta, Hardcore Hip-Hop, Conscious",33,0.653,0.541,-12.953,0.304,0.0301,0.283,0.547,0.41,165.638,4,5:55,G Major,9B,7,1,1kXQDcOvhm4pYgDDWxyEkA
11575199_D1,2Pac,I Get Around,Strictly 4 My N.I.G.G.A.Z...,Hip Hop,"Gangsta, Hardcore Hip-Hop, Conscious",62,0.846,0.416,-13.767,0.118,0.156,9.34e-06,0.238,0.645,96.188,4,4:19,A#/B♭ Minor,3A,10,0,4voEoczU7Ijborps9XF1n3
11575199_D3,2Pac,5 Deadly Venomz,Strictly 4 My N.I.G.G.A.Z...,Hip Hop,"Gangsta, Hardcore Hip-Hop, Conscious",29,0.855,0.708,-9.366,0.371,0.0457,0.0,0.0732,0.559,97.641,4,5:13,C♯/D♭ Minor,12A,1,0,04VFpSJU4Ls6YnitkzKS4y
7752893_A4,Various,Just A Friend,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,0,0.787,0.702,-9.529,0.054,0.0433,0.0,0.119,0.957,96.442,4,2:44,A#/B♭ Major,6B,10,1,6J6GYnzzyoDAaY4frzmAGh
7752893_A5,Various,Know How,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,24,0.593,0.479,-12.663,0.0304,0.0663,0.35,0.07,0.2,94.997,4,7:08,F Major,7B,5,1,0MHC34Apg6kvZaJmD2ezzN
7752893_B1,Various,Fight The Power,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,0,0.725,0.826,-7.834,0.262,0.00476,0.000285,0.226,0.456,107.231,4,4:17,G Major,9B,7,1,0r8k2r3f4E7SIX6iRH4Wjp
7752893_B3,Various,Rampage,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,21,0.413,0.828,-9.942,0.0504,0.386,0.01,0.763,0.355,169.747,4,0:39,G Major,9B,7,1,1HHPeEUdjsuQbteOEOURwW
7752893_B4,Various,La Raza,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,0,0.716,0.694,-6.425,0.329,0.00435,1.58e-06,0.155,0.322,100.053,4,3:45,G Major,9B,7,1,5yTvN4lrj5YwY1iQ0T0jlq
7752893_C1,Various,Can I Kick It ?,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,0,0.557,0.338,-8.897,0.038,0.274,1.71e-06,0.0877,0.462,86.025,4,3:22,F Minor,4A,5,0,3eV02gSb4RrI33s1rfETtQ
7752893_C2,Various,The Humpty Dance,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,0,0.799,0.58,-9.995,0.119,0.144,0.0,0.0767,0.698,102.065,4,4:57,G Major,9B,7,1,3Y7lzaHTh5cMPMTbMMsesO
7752893_C3,Various,Untouchable,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,50,0.563,0.917,-4.753,0.158,0.128,8.47e-06,0.404,0.573,92.074,4,2:51,G#/A♭ Major,4B,8,1,47Zqlw3jmibtVPy8usPjBj
7752893_C5,Various,Pop Goes The Weasel,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,19,0.918,0.624,-5.628,0.0387,0.417,1.29e-05,0.313,0.905,120.082,4,1:28,C Major,8B,0,1,7LT80UaKgZLCRS1NDZaNYx
7752893_D2,Various,O.P.P.,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,3,0.574,0.123,-16.212,0.0434,0.987,0.888,0.204,0.343,122.691,4,2:11,D#/E♭ Major,5B,3,1,0YXDR6Z5jZyme38k4z8qXF
7752893_D5,Various,Blow Your Mind,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,0,0.633,0.45,-8.611,0.0263,0.381,0.0,0.0916,0.341,141.613,4,3:32,A Major,11B,9,1,2Z8rt3AGLqShPXUwNGXpBg
7752893_E3,Various,People Everyday,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,0,0.761,0.96,-5.347,0.0399,0.153,0.00469,0.0543,0.735,135.0,4,3:45,G#/A♭ Major,4B,8,1,1PS3PMOROxtWjho1Xu8ggk
7752893_F3,Various,Best Kept Secret,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,18,0.701,0.295,-13.138,0.0355,0.621,0.0,0.122,0.152,109.165,4,3:05,D#/E♭ Major,5B,3,1,0PTiNSf92CZq2ffN3Lg9GO
7752893_F6,Various,Jump Around,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Hip Hop,Hip Hop,0,0.823,0.831,-2.895,0.0859,0.0894,0.0,0.288,0.577,156.046,4,3:52,D Major,10B,2,1,6nygxfVmHKMGcTGCBivWxy
7769954_A2,Various,The Breaks,Hip Hop Basics Vol.1 - 1979-1988 - Early Years,"Hip Hop, Funk / Soul",,8,0.416,0.252,-14.419,0.0339,0.81,0.234,0.0771,0.186,91.132,4,2:35,D Major,10B,2,1,2EUBjGJnAA4uy84yTX7NZP
7769954_C2,Various,The Message,Hip Hop Basics Vol.1 - 1979-1988 - Early Years,"Hip Hop, Funk / Soul",,16,0.289,0.205,-15.768,0.0352,0.844,0.96,0.0496,0.0591,48.581,4,3:07,F#/G♭ Minor,11A,6,0,15mUnbf1Bcf0tfS4n4LC0B
7769954_D1,Various,Girls,Hip Hop Basics Vol.1 - 1979-1988 - Early Years,"Hip Hop, Funk / Soul",,14,0.755,0.585,-6.358,0.122,0.0828,0.0,0.0681,0.401,92.901,4,3:17,B Minor,10A,11,0,2XDGZeA2vTMqc7wp80Zv7f
7769954_D6,Various,Colors,Hip Hop Basics Vol.1 - 1979-1988 - Early Years,"Hip Hop, Funk / Soul",,32,0.258,0.0919,-16.015,0.0322,0.963,0.356,0.0916,0.182,177.289,3,3:07,G Minor,6A,7,0,38C8v33eis3fa4hLf0dl8Z
7769954_E1,Various,Going Way Back,Hip Hop Basics Vol.1 - 1979-1988 - Early Years,"Hip Hop, Funk / Soul",,0,0.663,0.326,-13.107,0.0485,0.983,0.949,0.154,0.74,154.344,4,2:47,C♯/D♭ Major,3B,1,1,42h8sVmZfhI2zt3wWIFNHP
7769954_E2,Various,Paid In Full,Hip Hop Basics Vol.1 - 1979-1988 - Early Years,"Hip Hop, Funk / Soul",,0,0.872,0.399,-15.64,0.268,0.00314,1.66e-06,0.0718,0.493,101.063,4,24:54:00,G Major,9B,7,1,72DIXLNCmEdw0mT09hKrBW
5759979_A1,Sex Pistols,Holidays In The Sun,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,45,0.283,0.971,-7.219,0.169,0.0841,1.84e-06,0.335,0.22,147.811,4,3:23,G Major,9B,7,1,4e3TIXJcX3oQJnLup57I0r
5759979_A2,Sex Pistols,Bodies,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,39,0.161,0.977,-6.737,0.211,0.0196,0.0562,0.312,0.171,157.309,4,3:02,A Major,11B,9,1,55hv2ycTNWt2sLi5dJ82rF
5759979_A3,Sex Pistols,No Feelings,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,40,0.301,0.959,-7.209,0.152,0.0243,0.0,0.287,0.601,164.212,4,2:50,F Major,7B,5,1,5Pl46yccvPXXcIiXps3qHl
5759979_A4,Sex Pistols,Liar,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,35,0.36,0.965,-6.827,0.0639,0.00575,0.000172,0.085,0.364,148.911,4,2:42,D Major,10B,2,1,1eewaPl0mhsF1cEaxr2Iyo
5759979_A5,Sex Pistols,God Save The Queen,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,55,0.304,0.901,-7.756,0.0602,0.00105,0.000376,0.158,0.541,147.199,4,3:19,A Major,11B,9,1,2mHchPRtQWet3iIS3jANr1
5759979_A6,Sex Pistols,Problems,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,36,0.262,0.964,-7.216,0.149,0.00302,1.53e-05,0.363,0.263,154.295,4,4:11,D Major,10B,2,1,5dI4YIBXUmat0Kp6N1SjuV
5759979_B1,Sex Pistols,Seventeen,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,30,0.348,0.878,-9.083,0.0457,0.025,0.145,0.302,0.601,143.764,4,2:02,A Major,11B,9,1,0K2BOC0tyE9Wo6UQ99CPPc
5759979_B2,Sex Pistols,Anarchy In The U.K,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,55,0.359,0.949,-7.649,0.101,0.0556,0.000396,0.236,0.212,134.118,4,3:32,C Major,8B,0,1,5moTxUGPZXgGmosl4rIELm
5759979_B3,Sex Pistols,Submission,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,37,0.406,0.784,-8.403,0.0388,0.00602,3.55e-05,0.155,0.622,122.697,4,4:13,F Major,7B,5,1,12YICXbDxlzfxlqdD1RKK7
5759979_B4,Sex Pistols,Pretty Vacant,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,48,0.282,0.874,-7.882,0.0552,0.0248,0.0,0.142,0.389,145.222,4,3:17,D Major,10B,2,1,21rz5LMBiIpQWRGQcb0xIg
5759979_B5,Sex Pistols,New York,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,29,0.389,0.903,-7.814,0.0772,0.00365,0.00591,0.374,0.719,137.328,4,3:05,A Major,11B,9,1,5fDVVKLODIzxX0MH2QFyd7
5759979_B6,Sex Pistols,EMI,"Never Mind The Bollocks, Here's The Sex Pistols",Rock,Punk,32,0.254,0.925,-7.326,0.12,0.00232,0.00297,0.422,0.582,145.208,4,3:11,A#/B♭ Major,6B,10,1,7EXslezPsxZKn7ryITbcGq
4996861_A1,Parov Stelar,Keep On Dancing,The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",19,0.753,0.71,-7.033,0.0442,0.0217,0.0127,0.0896,0.607,117.014,4,3:07,B Minor,10A,11,0,3tnNMrdegnp32kfPN8GNux
4996861_A2,Parov Stelar,Josephine,The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",30,0.824,0.719,-7.034,0.0627,0.218,0.000861,0.103,0.864,120.034,4,3:07,C♯/D♭ Major,3B,1,1,5P8YlQmqg9vJKyRn3AJdz0
4996861_A3,Parov Stelar,Heavens Radio,The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",18,0.615,0.543,-9.34,0.0265,0.404,0.132,0.11,0.2,105.038,4,3:08,E Minor,9A,4,0,6ZF0HHhA6d84FK4GHnKZaO
4996861_B1,Parov Stelar,All Night,The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",51,0.797,0.618,-7.672,0.0429,0.107,0.845,0.243,0.826,125.02,4,2:46,G Minor,6A,7,0,6kK2YbF8boQl32Lqkai3Ca
4996861_B2,Parov Stelar,Catgroove,The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",40,0.822,0.876,-7.661,0.0662,0.0239,0.797,0.0442,0.582,127.99,4,3:56,F#/G♭ Major,2B,6,1,7CpcZceLngQ4UWS3XAJfsE
4996861_B3,Parov Stelar,The Phantom (1930 Version),The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",29,0.757,0.765,-7.39,0.0371,0.000122,0.539,0.0259,0.892,127.987,4,4:33,F Major,7B,5,1,5RitgSQCoynVsn2Xy5SEFm
4996861_C1,Parov Stelar,Libella Swing,The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",29,0.86,0.736,-7.582,0.0501,0.031,0.89,0.228,0.493,124.015,4,4:05,A Major,11B,9,1,4JCXjfuLxoQF88CONYTVdg
4996861_C2,Parov Stelar,The Mojo Radio Gang (Radio Version),The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",42,0.727,0.787,-7.043,0.0386,0.114,0.814,0.117,0.348,128.102,4,2:41,G#/A♭ Major,4B,8,1,5ai3p5ZsXQ2UjZG1rLijdF
4996861_C3,Parov Stelar,Love Remix,The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",14,0.694,0.697,-8.654,0.0455,0.0488,0.812,0.0968,0.305,124.002,4,4:29,E Minor,9A,4,0,2ucxRENUEaZSiEXR4F1H6R
4996861_D1,Parov Stelar,Faith,The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",10,0.725,0.523,-9.421,0.0286,0.177,0.337,0.109,0.232,112.018,4,3:47,G#/A♭ Minor,1A,8,0,4kopyd9jAP3u0bSTzDJGt9
4996861_D2,Parov Stelar,Matilda (Radio Edit),The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",22,0.688,0.78,-8.748,0.0296,0.00305,0.137,0.0915,0.964,129.994,4,3:22,E Minor,9A,4,0,1MO3880ivJu0J8PsNcycPN
4996861_D3,Parov Stelar,Shine,The Art Of Sampling,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",12,0.783,0.475,-10.332,0.0372,0.0908,0.366,0.114,0.131,104.018,4,3:37,F#/G♭ Major,2B,6,1,5KGvAKCPSAChJAs4J6yd3u
14007054_A2,Various,Please Mr. Postman,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",0,0.722,0.724,-5.777,0.0291,0.0492,0.0825,0.113,0.819,135.051,4,2:49,F#/G♭ Minor,11A,6,0,69TUR6hpct2vDYoLxeb8LY
14007054_A3,Various,Do You Love Me,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",30,0.492,0.0855,-18.52,0.0834,0.957,6.27e-05,0.162,0.274,108.418,5,3:13,B Major,1B,11,1,0K42w4SVIDvCZmcxrtsboq
14007054_A4,Various,My Guy,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",0,0.571,0.615,-7.007,0.0245,0.00387,0.0088,0.068,0.511,103.036,4,4:08,A Major,11B,9,1,10BtgCBI2UJdkfRriBVKwe
14007054_A5,Various,Dancing In The Street,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",0,0.662,0.887,-7.69,0.0335,0.0412,0.115,0.274,0.94,125.966,4,2:49,E Major,12B,4,1,4aQZysNYc56tWKuXBnIQD3
14007054_A6,Various,Baby Love,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",43,0.541,0.605,-8.284,0.102,0.0155,0.0,0.0821,0.683,167.872,4,3:14,A Minor,8A,9,0,6d3Xhj3yXJzm2prVg9Xz43
14007054_A7,Various,My Girl,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",38,0.583,0.639,-11.071,0.0305,0.0827,0.0,0.363,0.655,128.252,4,2:45,G Minor,6A,7,0,7gZACjanWmzBcl1tOtFWSY
14007054_B3,Various,What Becomes Of The Broken Hearted,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",0,0.708,0.525,-8.465,0.0269,0.137,5.07e-05,0.124,0.653,99.984,4,2:58,G Minor,6A,7,0,2gM6EBg6eSuESlV8vFF2WD
14007054_B5,Various,I Heard It Through The Grapevine,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",0,0.75,0.335,-15.76,0.0377,0.101,0.904,0.108,0.884,119.952,4,3:12,A#/B♭ Minor,3A,10,0,72UxSFnYOdoIsUxhgCXxzW
14007054_B6,Various,I Want You Back,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",0,0.744,0.534,-9.43,0.0554,0.144,0.0759,0.115,0.519,90.17,4,4:55,B Minor,10A,11,0,3ZJ5G694BJYhE30ixswCRU
14007054_C1,Various,War,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",13,0.17,0.0203,-31.006,0.0439,0.978,0.882,0.0904,0.0567,71.983,3,2:14,D Minor,7A,2,0,4QS2l0YHjGXE1IOFDoHk5m
14007054_C2,Various,Tears Of A Clown,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",0,0.8,0.856,-8.844,0.0512,0.00221,0.00723,0.112,0.725,128.055,4,8:51,C Major,8B,0,1,5HstKqTzxhyl9lgEz9Z6zW
14007054_D1,Various,Superstition\t,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",3,0.537,0.885,-3.708,0.0322,0.00125,0.0548,0.955,0.773,102.923,4,3:20,G Minor,6A,7,0,3rTyioAKFIpO7jn58fNum6
14007054_D3,Various,Three Times A Lady,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",0,0.169,0.74,-12.0,0.095,0.343,0.884,0.507,0.204,80.33,3,3:37,D Major,10B,2,1,1efv4kEaKHJIsB1z9otfcH
14007054_D4,Various,Upside Down,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",4,0.67,0.95,-6.057,0.115,0.155,4.29e-06,0.432,0.532,113.485,4,2:01,F Major,7B,5,1,3G4ZysfAVM3IHFLTMLMwbT
14007054_D5,Various,All Night Long,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",19,0.472,0.375,-16.597,0.0577,0.982,0.0172,0.26,0.955,98.144,4,2:15,C Major,8B,0,1,6UXUwb2mZK0LFsColT6uup
14007054_D6,Various,I Love Your Smile,Motown Greatest Hits,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",0,0.656,0.535,-14.147,0.0619,0.0122,6.96e-06,0.158,0.816,187.735,4,4:19,A#/B♭ Minor,3A,10,0,3iAhreZZr5Ofhu2cX2AU1U
27332103_A1,The Chemical Brothers,Come With Us,Come With Us,Electronic,"Breakbeat, House, Big Beat",33,0.685,0.979,-4.768,0.0544,0.021,0.76,0.0697,0.322,109.955,4,4:57,C♯/D♭ Major,3B,1,1,5kTBiVnjq9xKmZL9dNs8zL
27332103_A2,The Chemical Brothers,It Began In Afrika,Come With Us,Electronic,"Breakbeat, House, Big Beat",29,0.636,0.898,-6.279,0.0941,0.00413,0.5,0.191,0.439,133.968,3,6:16,A Major,11B,9,1,49OEg6D8myEjKw8MbZCQoB
27332103_A3,The Chemical Brothers,Galaxy Bounce,Come With Us,Electronic,"Breakbeat, House, Big Beat",35,0.723,0.882,-4.665,0.107,7.8e-05,0.618,0.382,0.491,120.027,4,3:27,F#/G♭ Minor,11A,6,0,0dBXAJULYoRKbeSNEMhAD3
27332103_B1,The Chemical Brothers,Star Guitar,Come With Us,Electronic,"Breakbeat, House, Big Beat",46,0.492,0.956,-4.186,0.0472,0.00892,0.872,0.288,0.36,126.968,4,6:27,F Major,7B,5,1,19mC6xktT1JyyycK6cQaXA
27332103_B2,The Chemical Brothers,Hoops,Come With Us,Electronic,"Breakbeat, House, Big Beat",28,0.703,0.711,-7.639,0.0403,0.00426,0.598,0.176,0.18,139.987,4,6:31,A Minor,8A,9,0,0HQMPsoGJAdTcF8UEAJTu5
27332103_C1,The Chemical Brothers,My Elastic Eye,Come With Us,Electronic,"Breakbeat, House, Big Beat",26,0.607,0.805,-5.43,0.0326,0.073,0.0369,0.0995,0.643,148.971,4,3:41,C♯/D♭ Major,3B,1,1,6aK8hjLte9hxorICzb5mRF
27332103_C3,The Chemical Brothers,Denmark,Come With Us,Electronic,"Breakbeat, House, Big Beat",24,0.609,0.949,-4.758,0.0572,0.00189,0.651,0.357,0.446,134.968,4,5:07,C♯/D♭ Major,3B,1,1,4feaE4RDgeMQEJZpUwoTm2
27332103_D1,The Chemical Brothers,Pioneer Skies,Come With Us,Electronic,"Breakbeat, House, Big Beat",20,0.219,0.912,-4.959,0.0902,0.0759,0.67,0.34,0.0535,139.876,4,4:04,D Major,10B,2,1,5QtnIL12NvXCb9FMEEgRnL
27332103_D2,The Chemical Brothers,The Test,Come With Us,Electronic,"Breakbeat, House, Big Beat",37,0.297,0.879,-3.965,0.053,0.00621,0.355,0.166,0.294,117.412,4,7:46,C Major,8B,0,1,0VfSNKmz24yn5idNxrvV10
8403786_A1,Amy Winehouse,Rehab,Back To Black,"Jazz, Funk / Soul, Pop","Rhythm & Blues, Soul",69,0.407,0.558,-13.609,0.0552,0.0537,1.42e-06,0.34,0.777,71.815,4,3:34,C Major,8B,0,1,3N4DI1vuTSX1tz7fa2NQZw
8403786_A3,Amy Winehouse,Me & Mr Jones,Back To Black,"Jazz, Funk / Soul, Pop","Rhythm & Blues, Soul",62,0.582,0.486,-13.165,0.0764,0.518,0.0,0.0665,0.512,87.833,4,2:33,E Major,12B,4,1,0RfzQhbvtn5lOaKdhpAni7
8403786_A4,Amy Winehouse,Just Friends,Back To Black,"Jazz, Funk / Soul, Pop","Rhythm & Blues, Soul",50,0.749,0.462,-15.449,0.0452,0.0417,0.0262,0.2,0.564,95.486,4,3:13,A Major,11B,9,1,2WsHmmKc1U4IbTzeGUu1Ks
8403786_A5,Amy Winehouse,Back To Black,Back To Black,"Jazz, Funk / Soul, Pop","Rhythm & Blues, Soul",77,0.434,0.422,-13.964,0.0375,0.134,2.05e-05,0.0861,0.377,123.201,4,4:01,G Minor,6A,7,0,3FAclTFfvUuQYnEsptbK8w
8403786_A6,Amy Winehouse,Love Is A Losing Game,Back To Black,"Jazz, Funk / Soul, Pop","Rhythm & Blues, Soul",66,0.484,0.294,-16.544,0.031,0.34,0.00609,0.146,0.562,165.007,4,2:35,C Major,8B,0,1,3uliGwmB52ZA7brgpZMzyH
8403786_B1,Amy Winehouse,Tears Dry On Their Own,Back To Black,"Jazz, Funk / Soul, Pop","Rhythm & Blues, Soul",70,0.634,0.543,-13.391,0.182,0.525,0.0,0.232,0.468,121.56,4,3:06,C♯/D♭ Minor,12A,1,0,7MDfN1ldfTMtuXXdVz2Pzc
8403786_B2,Amy Winehouse,Wake Up Alone,Back To Black,"Jazz, Funk / Soul, Pop","Rhythm & Blues, Soul",53,0.583,0.271,-15.866,0.0299,0.544,0.0,0.148,0.236,102.684,3,3:42,B Minor,10A,11,0,2pxCOdnHEZZ3A1XRNxjc1v
8403786_B3,Amy Winehouse,Some Unholy War,Back To Black,"Jazz, Funk / Soul, Pop","Rhythm & Blues, Soul",50,0.489,0.435,-15.558,0.163,0.0856,3.91e-05,0.113,0.455,175.865,4,2:22,A Minor,8A,9,0,5DEitTu33CUjozBijXiLNb
